"reference_id","country","product_code","product_name","subscription_start_date","subscription_deactivation_date","order_date_kyiv","return_date_kyiv","last_rebill_date_kyiv","subscription_duration_months","total_amount","discount_amount","number_of_rebills","original_amount","returned_amount","total_rebill_amount","has_chargeback","has_refund","sales_agent_name","source","campaign_name"
"GYB220309-6206-26109","PR","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-09","2023-06-16","2022-03-09 22:52:00",NULL,"2023-05-09 13:22:00",1,"432.00","0.00",3,"432.00","0","59.85","false","false","Jules","Chat","AQ_9"
"GYB220309-7955-91130","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-09","2023-03-09","2022-03-09 23:23:00",NULL,NULL,12,"432.00","0.00",0,"432.00","0","0","false","false","n/a","n/a","n/a"
"GYB220309-7835-70196","US","aq-gyb-support-36-month-plan"," Support 36-month plan","2022-03-09",NULL,"2022-03-10 01:22:00",NULL,NULL,36,"576.00","0.00",0,"576.00","0","0","false","false","Rodger","Call","AQ.Upgrade"
"GYB220309-5377-12149","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-09",NULL,"2022-03-10 02:38:00",NULL,NULL,12,"302.40","129.60",0,"432.00","0","0","false","false","n/a","n/a","n/a"
"GYB220310-3969-28120","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-10","2022-05-24","2022-03-10 07:35:00",NULL,"2022-05-10 14:41:00",1,"99.00","0.00",2,"99.00","0","39.9","false","false","Nick","From Support","ByteFence.CTA"
"GYB220310-7835-69114","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-10","2022-04-10","2022-03-10 19:14:00",NULL,NULL,1,"64.35","34.65",0,"99.00","0","0","false","false","n/a","n/a","n/a"
"GYB220310-3240-23126","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-10",NULL,"2022-03-10 22:34:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","n/a","n/a","n/a"
"GYB220310-3240-37168","CA","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-10","2022-03-22","2022-03-11 00:15:00",NULL,NULL,1,"84.33","14.88",0,"99.21","0","0","false","false","Rodger","Call","AQ_1"
"GYB220311-7311-68115","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-11","2022-04-11","2022-03-11 06:03:00",NULL,NULL,1,"49.50","49.50",0,"99.00","0","0","false","false","Rodger","Call","AQ_9"
"GYB220311-6876-33119","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-11","2023-03-18","2022-03-11 20:49:00",NULL,NULL,1,"324.00","108.00",0,"432.00","0","0","false","false","n/a","n/a","n/a"
"GYB220311-6876-90159","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-11",NULL,"2022-03-11 20:56:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","n/a","n/a","n/a"
"GYB220311-6876-27174","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-11","2023-03-11","2022-03-11 23:12:00",NULL,NULL,12,"302.40","129.60",0,"432.00","0","0","false","false","n/a","n/a","n/a"
"GYB220312-8911-80109","GB","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-12 14:28:00",NULL,NULL,0,"149.29","0.00",0,"149.29","0","0","false","false","n/a","n/a","n/a"
"GYB220312-8911-53140","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-12","2022-04-11","2022-03-12 19:05:00",NULL,NULL,1,"64.35","34.65",0,"99.00","0","0","false","false","n/a","n/a","n/a"
"GYB220312-7871-21132","CA","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-12","2022-04-12","2022-03-12 20:11:00",NULL,NULL,1,"64.43","34.69",0,"99.12","0","0","false","false","n/a","n/a","n/a"
"GYB220312-7910-19108","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-13 01:24:00",NULL,NULL,0,"149.00","0.00",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220312-7311-15116","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-12",NULL,"2022-03-13 01:49:00",NULL,"2023-10-12 13:04:00",1,"432.00","0.00",8,"432.00","0","159.6","false","false","n/a","n/a","n/a"
"GYB220313-3044-21132","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-13",NULL,"2022-03-13 05:10:00",NULL,"2023-09-22 15:48:00",1,"432.00","0.00",1,"432.00","0","19.95","false","false","Vicky","Call","AQ_9"
"GYB220313-7311-69134","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-13",NULL,"2022-03-13 20:11:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","n/a","n/a","n/a"
"GYB220313-8911-62133","GB","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-13","2022-04-13","2022-03-13 21:31:00",NULL,NULL,1,"49.80","49.80",0,"99.60","0","0","false","false","n/a","n/a","n/a"
"GYB220313-7311-52163","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-13","2022-04-13","2022-03-13 23:51:00",NULL,NULL,1,"64.35","34.65",0,"99.00","0","0","false","false","n/a","n/a","n/a"
"GYB220313-7871-16146","US","gotyourback-support-6-month-plan"," Support 6-month plan",NULL,NULL,"2022-03-14 01:40:00",NULL,NULL,0,"199.00","19.95",0,"218.95","0","0","false","false","n/a","n/a","n/a"
"GYB220314-6422-50130","US","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-03-14","2022-08-14","2022-03-14 04:35:00",NULL,"2022-07-14 11:26:00",1,"199.00","0.00",2,"199.00","0","39.9","false","false","Keira","Chat","AQ_21"
"GYB220314-7910-44104","US","aq-gyb-support-12-month-plan"," Support 12-month plan","2022-03-14",NULL,"2022-03-14 19:19:00",NULL,"2023-10-14 13:08:00",1,"235.20","100.80",8,"336.00","0","159.6","false","false","Rodger","Call","AQ_9"
"GYB220314-7311-89114","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-14 21:04:00",NULL,NULL,0,"149.00","0.00",0,"149.00","0","0","false","false","Rodger","Call","AQ_9"
"GYB220315-3044-51110","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-15 03:16:00",NULL,NULL,0,"149.00","0.00",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220315-7477-94120","ZA","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-15 12:03:00",NULL,NULL,0,"149.00","0.00",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220315-3044-50134","US","aq-gyb-support-6-month-plan-lo"," Support 6-month Plan","2022-03-15","2022-06-03","2022-03-15 16:36:00",NULL,NULL,6,"249.00","0.00",0,"249.00","0","0","false","false","Ruby","Ticket","AQ_21"
"GYB220315-7871-53127","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-15",NULL,"2022-03-15 19:51:00",NULL,NULL,36,"581.40","102.60",0,"684.00","0","0","false","false","Jackie","Call","AQ_9"
"GYB220315-3044-57179","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-15","2022-05-02","2022-03-15 22:47:00","2022-05-02 10:46:00",NULL,12,"432.00","0.00",0,"432.00","432.00","0","false","true","Jules","Chat","AQ_9"
"GYB220315-2559-11126","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-15","2022-04-14","2022-03-16 02:54:00",NULL,NULL,1,"99.00","0.00",0,"99.00","0","0","false","false","n/a","n/a","n/a"
"GYB220316-3044-53129","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-16","2022-03-18","2022-03-16 17:14:00","2022-03-18 13:34:00",NULL,36,"684.00","0.00",0,"684.00","684.00","0","false","true","Vicky","Call","AQ_9"
"GYB220316-2559-24124","US","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-03-16",NULL,"2022-03-16 20:17:00",NULL,NULL,24,"576.00","0.00",0,"576.00","0","0","false","false","Rinna","Chat","AQ_9"
"GYB220316-7871-56152","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-16 23:50:00",NULL,NULL,0,"96.85","52.15",0,"149.00","0","0","false","false","Jackie","Call","AQ_25"
"GYB220316-7477-67124","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-16",NULL,"2022-03-17 01:43:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","Jules","Chat","AQ_9"
"GYB220317-7910-35122","CA","aq-gyb-support-6-month-plan"," Support 6-month plan","2022-03-17","2023-04-17","2022-03-17 04:36:00",NULL,"2023-03-17 14:11:00",1,"134.43","57.61",7,"192.04","0","134.62","false","false","Rodger","Call","AQ_1"
"GYB220317-8911-29119","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-17","2023-04-24","2022-03-17 17:18:00",NULL,"2023-03-17 14:28:00",1,"432.00","0.00",1,"432.00","0","19.95","false","false","n/a","n/a","n/a"
"GYB220317-2559-72126","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-17",NULL,"2022-03-18 01:44:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","n/a","n/a","n/a"
"GYB220318-2559-54136","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-18","2023-03-18","2022-03-18 21:11:00",NULL,NULL,12,"345.60","86.40",0,"432.00","0","0","false","false","n/a","n/a","n/a"
"GYB220318-3044-81133","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-18 21:30:00",NULL,NULL,0,"149.00","0.00",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220318-7477-36126","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-18",NULL,"2022-03-19 02:32:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","n/a","n/a","n/a"
"GYB220319-3044-54117","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-19 16:03:00",NULL,NULL,0,"104.30","44.70",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220319-2559-14135","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-19","2025-03-19","2022-03-19 18:37:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","n/a","n/a","n/a"
"GYB220319-2559-92174","IL","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-19","2023-03-26","2022-03-19 19:02:00",NULL,NULL,1,"432.00","0.00",0,"432.00","0","0","false","false","n/a","n/a","n/a"
"GYB220319-3588-98121","UA","gotyourback-support-12-month-plan"," Support 12-month plan",NULL,NULL,"2022-03-19 22:28:00",NULL,NULL,0,"299.00","19.95",0,"318.95","0","0","false","false","n/a","n/a","n/a"
"GYB220319-3588-83135","UA","gotyourback-support-12-month-plan"," Support 12-month plan",NULL,NULL,"2022-03-19 22:36:00",NULL,NULL,0,"299.00","19.95",0,"318.95","0","0","false","false","n/a","n/a","n/a"
"GYB220319-3588-53150","UA","gotyourback-support-24-month-plan"," Support 24-month plan",NULL,NULL,"2022-03-19 22:40:00",NULL,NULL,0,"399.00","19.95",0,"418.95","0","0","false","false","n/a","n/a","n/a"
"GYB220319-3588-96171","UA","gotyourback-support-24-month-plan"," Support 24-month plan",NULL,NULL,"2022-03-19 22:46:00",NULL,NULL,0,"399.00","19.95",0,"418.95","0","0","false","false","n/a","n/a","n/a"
"GYB220319-3588-98185","UA","gotyourback-support-24-month-plan"," Support 24-month plan",NULL,NULL,"2022-03-19 22:50:00",NULL,NULL,0,"399.00","19.95",0,"418.95","0","0","false","false","n/a","n/a","n/a"
"GYB220319-3588-69199","UA","gotyourback-support-24-month-plan"," Support 24-month plan",NULL,NULL,"2022-03-19 22:57:00",NULL,NULL,0,"399.00","19.95",0,"418.95","0","0","false","false","n/a","n/a","n/a"
"GYB220319-7477-26118","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-19","2025-03-19","2022-03-19 23:17:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","n/a","n/a","n/a"
"GYB220319-3588-93223","UA","gotyourback-support-24-month-plan"," Support 24-month plan",NULL,NULL,"2022-03-19 23:19:00",NULL,NULL,0,"399.00","19.95",0,"418.95","0","0","false","false","n/a","n/a","n/a"
"GYB220319-3588-77240","UA","gotyourback-support-24-month-plan"," Support 24-month plan",NULL,NULL,"2022-03-19 23:21:00","2022-03-20 06:47:00",NULL,0,"399.00","19.95",0,"418.95","399.00","0","false","true","n/a","n/a","n/a"
"GYB220319-3588-94264","UA","gotyourback-support-24-month-plan"," Support 24-month plan",NULL,NULL,"2022-03-19 23:32:00","2022-03-20 06:37:00",NULL,0,"399.00","19.95",0,"418.95","399.00","0","false","true","n/a","n/a","n/a"
"GYB220319-8911-82128","US","aq-gyb-support-6-month-plan-lo"," Support 6-month Plan","2022-03-19","2022-09-19","2022-03-19 23:41:00",NULL,NULL,6,"186.75","62.25",0,"249.00","0","0","false","false","Ruby","Ticket","AQ_21"
"GYB220319-3588-82300","UA","gotyourback-support-12-month-plan"," Support 12-month plan",NULL,NULL,"2022-03-19 23:57:00","2022-03-20 06:21:00",NULL,0,"299.00","19.95",0,"318.95","299.00","0","false","true","n/a","n/a","n/a"
"GYB220320-8911-47122","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-20 03:28:00",NULL,NULL,0,"149.00","0.00",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220320-3044-85111","AU","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-20",NULL,"2022-03-20 05:44:00",NULL,NULL,36,"683.76","0.00",0,"683.76","0","0","false","false","n/a","n/a","n/a"
"GYB220320-3588-47137","UA","gotyourback-support-12-month-plan"," Support 12-month plan",NULL,NULL,"2022-03-20 13:48:00","2022-03-20 06:50:00",NULL,0,"299.00","19.95",0,"318.95","299.00","0","false","true","n/a","n/a","n/a"
"GYB220320-3588-60157","UA","gotyourback-support-24-month-plan"," Support 24-month plan",NULL,NULL,"2022-03-20 14:01:00","2022-03-20 07:02:00",NULL,0,"399.00","19.95",0,"418.95","399.00","0","false","true","n/a","n/a","n/a"
"GYB220320-3588-72169","UA","gotyourback-support-12-month-plan"," Support 12-month plan",NULL,NULL,"2022-03-20 14:26:00","2022-03-20 07:50:00",NULL,0,"299.00","19.95",0,"318.95","299.00","0","false","true","n/a","n/a","n/a"
"GYB220320-2559-75114","GB","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-03-20",NULL,"2022-03-20 20:10:00",NULL,NULL,24,"575.51","0.00",0,"575.51","0","0","false","false","Ruby","Chat","AQ_9"
"GYB220321-2559-12110","US","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-03-21",NULL,"2022-03-21 03:18:00",NULL,NULL,24,"576.00","0.00",0,"576.00","0","0","false","false","Kinder","Chat","AQ_9"
"GYB220321-2559-12110","US","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-03-21",NULL,"2022-03-21 03:18:00",NULL,NULL,24,"576.00","0.00",0,"576.00","0","0","false","false","Megan","Chat","PDFSuite.CTA"
"GYB220321-6422-62105","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-21","2023-05-21","2022-03-21 05:32:00",NULL,"2023-04-21 13:19:00",1,"49.50","49.50",13,"99.00","0","129.61","false","false","n/a","n/a","n/a"
"GYB220321-8911-85117","CA","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-21","2023-03-28","2022-03-21 07:15:00",NULL,NULL,1,"345.52","86.38",0,"431.90","0","0","false","false","n/a","n/a","n/a"
"GYB220321-7477-75133","US","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-03-21","2022-09-21","2022-03-21 18:35:00",NULL,"2022-08-21 12:07:00",1,"159.20","39.80",3,"199.00","0","59.85","false","false","Jules","Chat","AQ_9"
"GYB220321-6876-69144","CA","aq-gyb-support-36-month-plan"," Support 36-month plan","2022-03-21","2025-03-21","2022-03-21 20:26:00",NULL,NULL,36,"460.69","115.17",0,"575.86","0","0","false","false","Rodger","Call","AQ.Upgrade"
"GYB220321-8911-82143","US","aq-gyb-support-24-month-plan"," Support 24-month plan","2022-03-21","2024-03-21","2022-03-21 21:30:00",NULL,NULL,24,"302.40","129.60",0,"432.00","0","0","false","false","Rodger","Call","AQ.Upgrade"
"GYB220321-6422-79117","GB","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-03-21","2022-05-29","2022-03-21 21:58:00",NULL,NULL,3,"159.39","39.85",0,"199.24","0","0","false","false","Jules","Chat","AQ_9"
"GYB220321-7871-31130","US","aq-gyb-support-multiple-monthly"," Support Multiple Device Monthly Subscription","2022-03-21","2022-04-21","2022-03-21 23:59:00",NULL,NULL,1,"49.50","49.50",0,"99.00","0","0","false","false","Rodger","Call","AQ_9"
"GYB220321-3044-31104","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-21","2022-04-04","2022-03-22 00:04:00","2022-04-04 14:36:00",NULL,12,"345.60","86.40",0,"432.00","345.60","0","false","true","n/a","n/a","n/a"
"GYB220322-6876-72112","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-22","2023-03-29","2022-03-22 10:03:00",NULL,NULL,1,"302.23","129.53",0,"431.76","0","0","false","false","n/a","n/a","n/a"
"GYB220322-3044-14111","US","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-03-22","2022-06-22","2022-03-22 18:38:00",NULL,NULL,3,"199.00","0.00",0,"199.00","0","0","false","false","Keira","Chat","AQ_21"
"GYB220322-8911-44118","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-22 19:50:00",NULL,NULL,0,"74.50","74.50",0,"149.00","0","0","false","false","Vicky","Call","AQ_9"
"GYB220322-7871-42114","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-22","2022-03-25","2022-03-23 01:36:00","2022-03-25 11:19:00",NULL,1,"99.00","0.00",0,"99.00","99.00","0","true","false","Rodger","Call","AQ_9"
"GYB220323-6422-45118","US","aq-gyb-support-multiple-monthly"," Support Multiple Device Monthly Subscription","2022-03-23","2022-07-30","2022-03-23 04:37:00",NULL,"2022-06-23 15:40:00",1,"99.00","0.00",3,"99.00","0","74.85","false","false","Rodger","Call","AQ_25"
"GYB220323-7910-93109","US","aq-gyb-support-12-month-plan"," Support 12-month plan","2022-03-23","2023-03-30","2022-03-23 17:08:00",NULL,NULL,1,"252.00","84.00",0,"336.00","0","0","false","false","Rodger","Call","AQ_25"
"GYB220323-6422-37181","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-23 17:47:00",NULL,NULL,0,"119.20","29.80",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220323-2559-96129","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-23 17:56:00",NULL,NULL,0,"119.20","29.80",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220323-6876-95130","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-23 18:24:00",NULL,NULL,0,"119.20","29.80",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220323-3044-52133","CA","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-23 19:26:00",NULL,NULL,0,"74.75","74.75",0,"149.50","0","0","false","false","n/a","n/a","n/a"
"GYB220323-7910-92132","US","aq-gyb-support-6-month-plan-lo"," Support 6-month Plan","2022-03-23","2022-09-23","2022-03-23 21:14:00",NULL,NULL,6,"249.00","0.00",0,"249.00","0","0","false","false","Ruby","Ticket","AQ_21"
"GYB220323-6876-38166","IL","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-23","2022-03-24","2022-03-23 23:18:00","2022-03-24 12:36:00",NULL,36,"684.00","0.00",0,"684.00","684.00","0","false","true","n/a","n/a","n/a"
"GYB220324-7871-19116","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-24","2022-04-24","2022-03-24 18:23:00",NULL,NULL,1,"49.50","49.50",0,"99.00","0","0","false","false","n/a","n/a","n/a"
"GYB220324-4913-69125","US","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-03-24",NULL,"2022-03-24 22:11:00",NULL,NULL,24,"576.00","0.00",0,"576.00","0","0","false","false","Megan","Chat","PDFSuite.CTA"
"GYB220324-2050-61128","US","gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-24","2022-08-31","2022-03-24 22:39:00",NULL,"2022-07-24 15:07:00",1,"99.00","0.00",4,"99.00","0","79.8","false","false","n/a","n/a","n/a"
"GYB220324-5332-88130","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-24","2023-03-31","2022-03-24 23:45:00",NULL,NULL,1,"432.00","0.00",0,"432.00","0","0","false","false","Keira","Chat","AQ_21"
"GYB220324-5332-88130","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-24","2023-03-31","2022-03-24 23:45:00",NULL,NULL,1,"432.00","0.00",0,"432.00","0","0","false","false","n/a","n/a","n/a"
"GYB220324-5332-11174","AU","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-03-24","2022-10-06","2022-03-25 02:50:00",NULL,NULL,24,"575.90","0.00",0,"575.90","0","0","false","false","Megan","Chat","PDFSuite.CTA"
"GYB220325-4913-56125","US","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-03-25",NULL,"2022-03-25 03:13:00",NULL,NULL,24,"576.00","0.00",0,"576.00","0","0","false","false","Megan","Chat","PDFSuite.CTA"
"GYB220325-4913-70155","CA","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-25 05:20:00",NULL,NULL,0,"119.11","29.78",0,"148.89","0","0","false","false","n/a","n/a","n/a"
"GYB220325-5541-34116","GB","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-25","2023-04-01","2022-03-25 21:28:00",NULL,NULL,1,"366.92","64.76",0,"431.68","0","0","false","false","n/a","n/a","n/a"
"GYB220325-5566-42122","AU","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-03-25","2023-05-26","2022-03-26 01:39:00",NULL,"2023-05-25 11:32:00",1,"199.26","0.00",9,"199.26","0","166.27","false","false","Keira","Chat","AQ_21"
"GYB220326-5566-84101","AU","one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-26 04:31:00",NULL,NULL,0,"74.64","74.64",0,"149.28","0","0","false","false","n/a","n/a","n/a"
"GYB220326-7711-59144","AU","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-26","2023-04-02","2022-03-26 04:55:00",NULL,NULL,1,"432.06","0.00",0,"432.06","0","0","false","false","n/a","n/a","n/a"
"GYB220326-5541-94114","AU","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-26","2022-04-26","2022-03-26 07:42:00",NULL,NULL,1,"74.47","24.83",0,"99.30","0","0","false","false","n/a","n/a","n/a"
"GYB220326-5541-91129","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-26","2022-08-04","2022-03-26 17:01:00",NULL,NULL,12,"302.40","129.60",0,"432.00","0","0","false","false","Rodger","Call","AQ_9"
"GYB220326-7711-42168","US","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-03-26","2024-03-26","2022-03-26 19:54:00",NULL,NULL,24,"576.00","0.00",0,"576.00","0","0","false","false","Rodger","Call","AQ_25"
"GYB220327-4732-29120","UA","gyb-support-36-month-plan"," Support 36-month plan","2022-03-27",NULL,"2022-03-27 14:28:00",NULL,NULL,36,"576.00","0.00",0,"576.00","0","0","false","false","Alex","Chat","n/a"
"GYB220327-4732-94144","UA","gyb-support-36-month-plan"," Support 36-month plan","2022-03-27",NULL,"2022-03-27 14:30:00",NULL,NULL,36,"576.00","0.00",0,"576.00","0","0","false","false","n/a","n/a","n/a"
"GYB220327-4732-57165","UA","gyb-support-36-month-plan"," Support 36-month plan","2022-03-27",NULL,"2022-03-27 14:38:00",NULL,NULL,36,"576.00","0.00",0,"576.00","0","0","false","false","n/a","n/a","n/a"
"GYB220327-4913-74111","GB","aq-gyb-support-6-month-plan-lo"," Support 6-month Plan","2022-03-27","2022-10-04","2022-03-27 15:25:00",NULL,NULL,1,"199.32","49.83",0,"249.15","0","0","false","false","Jules","Chat","AQ_9"
"GYB220327-2543-96116","US","aq-gyb-support-6-month-plan-hi"," Support 6-month Plan","2022-03-27","2022-09-27","2022-03-27 18:33:00",NULL,NULL,6,"252.00","84.00",0,"336.00","0","0","false","false","Ruby","Ticket","AQ_21"
"GYB220327-5541-44119","EG","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-27","2023-08-03","2022-03-27 21:15:00",NULL,"2023-07-01 10:55:00",1,"345.60","86.40",4,"432.00","0","79.8","false","false","n/a","n/a","n/a"
"GYB220327-6791-67101","BB","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-03-27","2024-03-27","2022-03-27 21:25:00",NULL,NULL,24,"432.00","144.00",0,"576.00","0","0","false","false","Rodger","Call","AQ_9"
"GYB220327-2543-77152","US","gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-27","2024-07-13","2022-03-27 21:42:00",NULL,NULL,12,"324.00","108.00",0,"432.00","0","0","false","false","Jackie","Call","BF.Upgrade"
"GYB220328-4913-76127","AU","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-28","2022-04-28","2022-03-28 04:21:00",NULL,NULL,1,"49.79","49.79",0,"99.58","0","0","false","false","n/a","n/a","n/a"
"GYB220328-5566-93116","CA","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-28","2023-03-28","2022-03-28 18:12:00",NULL,NULL,12,"345.92","86.48",0,"432.40","0","0","false","false","n/a","n/a","n/a"
"GYB220328-2050-88108","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-28",NULL,"2022-03-28 18:47:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","Rinna","Chat","AQ_9"
"GYB220328-5541-76131","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-28 19:57:00",NULL,NULL,0,"74.50","74.50",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220328-7711-85129","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-28","2022-04-29","2022-03-28 20:26:00",NULL,NULL,1,"49.50","49.50",0,"99.00","0","0","false","false","Vicky","Call","AQ_25"
"GYB220328-5541-29163","GB","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-28 22:35:00",NULL,NULL,0,"119.59","29.90",0,"149.49","0","0","false","false","n/a","n/a","n/a"
"GYB220328-7711-47169","US","gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-03-28","2022-06-28","2022-03-28 22:47:00",NULL,"2022-06-28 17:04:00",1,"99.00","0.00",3,"99.00","0","59.85","false","false","Jackie","Call","BF.Upgrade"
"GYB220328-2543-42151","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-28","2025-03-28","2022-03-29 00:50:00",NULL,NULL,36,"478.80","205.20",0,"684.00","0","0","false","false","Rodger","From Support","AQ.Upgrade"
