"reference_id","product_name","country","campaign_name","source","sales_agent_name","company_revenue","total_rebill_amount","number_of_rebills","returned_amount","discount_amount","total_amount","order_date_kyiv","order_date_utc","order_date_ny","return_date_kyiv","return_date_utc","return_date_ny","days_to_return"
"GYB220311-7311-68115"," Support Single Device Monthly Subscription","US","AQ_9","Call","Rodger","49.50","0",0,"0","49.50","49.50","2022-03-11 06:03:00","2022-03-11 04:03:00","2022-03-10 23:03:00",NULL,NULL,NULL,NULL
"GYB220312-7311-15116"," Support 12-month Plan","US","n/a","n/a","n/a","591.60","159.6",8,"0","0.00","432.00","2022-03-13 01:49:00","2022-03-12 23:49:00","2022-03-12 18:49:00",NULL,NULL,NULL,NULL
"GYB220312-7871-21132"," Support Single Device Monthly Subscription","CA","n/a","n/a","n/a","64.43","0",0,"0","34.69","64.43","2022-03-12 20:11:00","2022-03-12 18:11:00","2022-03-12 13:11:00",NULL,NULL,NULL,NULL
"GYB220312-7910-19108"," Support One Time PC Support ","US","n/a","n/a","n/a","149.00","0",0,"0","0.00","149.00","2022-03-13 01:24:00","2022-03-12 23:24:00","2022-03-12 18:24:00",NULL,NULL,NULL,NULL
"GYB220312-8911-53140"," Support Single Device Monthly Subscription","US","n/a","n/a","n/a","64.35","0",0,"0","34.65","64.35","2022-03-12 19:05:00","2022-03-12 17:05:00","2022-03-12 12:05:00",NULL,NULL,NULL,NULL
"GYB220312-8911-80109"," Support One Time PC Support ","GB","n/a","n/a","n/a","149.29","0",0,"0","0.00","149.29","2022-03-12 14:28:00","2022-03-12 12:28:00","2022-03-12 07:28:00",NULL,NULL,NULL,NULL
"GYB220313-3044-21132"," Support 12-month Plan","US","AQ_9","Call","Vicky","451.95","19.95",1,"0","0.00","432.00","2022-03-13 05:10:00","2022-03-13 03:10:00","2022-03-12 22:10:00",NULL,NULL,NULL,NULL
"GYB220313-7311-52163"," Support Single Device Monthly Subscription","US","n/a","n/a","n/a","64.35","0",0,"0","34.65","64.35","2022-03-13 23:51:00","2022-03-13 21:51:00","2022-03-13 17:51:00",NULL,NULL,NULL,NULL
"GYB220313-7311-69134"," Support 36-month Plan","US","n/a","n/a","n/a","684.00","0",0,"0","0.00","684.00","2022-03-13 20:11:00","2022-03-13 18:11:00","2022-03-13 14:11:00",NULL,NULL,NULL,NULL
"GYB220313-7871-16146"," Support 6-month plan","US","n/a","n/a","n/a","199.00","0",0,"0","19.95","199.00","2022-03-14 01:40:00","2022-03-13 23:40:00","2022-03-13 19:40:00",NULL,NULL,NULL,NULL
"GYB220313-8911-62133"," Support Single Device Monthly Subscription","GB","n/a","n/a","n/a","49.80","0",0,"0","49.80","49.80","2022-03-13 21:31:00","2022-03-13 19:31:00","2022-03-13 15:31:00",NULL,NULL,NULL,NULL
"GYB220314-6422-50130"," Support 3-month Plan","US","AQ_21","Chat","Keira","238.90","39.9",2,"0","0.00","199.00","2022-03-14 04:35:00","2022-03-14 02:35:00","2022-03-13 22:35:00",NULL,NULL,NULL,NULL
"GYB220314-7311-89114"," Support One Time PC Support ","US","AQ_9","Call","Rodger","149.00","0",0,"0","0.00","149.00","2022-03-14 21:04:00","2022-03-14 19:04:00","2022-03-14 15:04:00",NULL,NULL,NULL,NULL
"GYB220314-7910-44104"," Support 12-month plan","US","AQ_9","Call","Rodger","394.80","159.6",8,"0","100.80","235.20","2022-03-14 19:19:00","2022-03-14 17:19:00","2022-03-14 13:19:00",NULL,NULL,NULL,NULL
"GYB220315-2559-11126"," Support Single Device Monthly Subscription","US","n/a","n/a","n/a","99.00","0",0,"0","0.00","99.00","2022-03-16 02:54:00","2022-03-16 00:54:00","2022-03-15 20:54:00",NULL,NULL,NULL,NULL
"GYB220315-3044-50134"," Support 6-month Plan","US","AQ_21","Ticket","Ruby","249.00","0",0,"0","0.00","249.00","2022-03-15 16:36:00","2022-03-15 14:36:00","2022-03-15 10:36:00",NULL,NULL,NULL,NULL
"GYB220315-3044-51110"," Support One Time PC Support ","US","n/a","n/a","n/a","149.00","0",0,"0","0.00","149.00","2022-03-15 03:16:00","2022-03-15 01:16:00","2022-03-14 21:16:00",NULL,NULL,NULL,NULL
"GYB220315-3044-57179"," Support 12-month Plan","US","AQ_9","Chat","Jules","0.00","0",0,"432.00","0.00","432.00","2022-03-15 22:47:00","2022-03-15 20:47:00","2022-03-15 16:47:00","2022-05-02 10:46:00","2022-05-02 07:46:00","2022-05-02 03:46:00","47"
"GYB220315-7477-94120"," Support One Time PC Support ","ZA","n/a","n/a","n/a","149.00","0",0,"0","0.00","149.00","2022-03-15 12:03:00","2022-03-15 10:03:00","2022-03-15 06:03:00",NULL,NULL,NULL,NULL
"GYB220315-7871-53127"," Support 36-month Plan","US","AQ_9","Call","Jackie","581.40","0",0,"0","102.60","581.40","2022-03-15 19:51:00","2022-03-15 17:51:00","2022-03-15 13:51:00",NULL,NULL,NULL,NULL
"GYB220316-2559-24124"," Support 24-month Plan","US","AQ_9","Chat","Rinna","576.00","0",0,"0","0.00","576.00","2022-03-16 20:17:00","2022-03-16 18:17:00","2022-03-16 14:17:00",NULL,NULL,NULL,NULL
"GYB220316-3044-53129"," Support 36-month Plan","US","AQ_9","Call","Vicky","0.00","0",0,"684.00","0.00","684.00","2022-03-16 17:14:00","2022-03-16 15:14:00","2022-03-16 11:14:00","2022-03-18 13:34:00","2022-03-18 11:34:00","2022-03-18 07:34:00","1"
"GYB220316-7477-67124"," Support 36-month Plan","US","AQ_9","Chat","Jules","684.00","0",0,"0","0.00","684.00","2022-03-17 01:43:00","2022-03-16 23:43:00","2022-03-16 19:43:00",NULL,NULL,NULL,NULL
"GYB220316-7871-56152"," Support One Time PC Support ","US","AQ_25","Call","Jackie","96.85","0",0,"0","52.15","96.85","2022-03-16 23:50:00","2022-03-16 21:50:00","2022-03-16 17:50:00",NULL,NULL,NULL,NULL
"GYB220317-2559-72126"," Support 36-month Plan","US","n/a","n/a","n/a","684.00","0",0,"0","0.00","684.00","2022-03-18 01:44:00","2022-03-17 23:44:00","2022-03-17 19:44:00",NULL,NULL,NULL,NULL
"GYB220317-7910-35122"," Support 6-month plan","CA","AQ_1","Call","Rodger","269.05","134.62",7,"0","57.61","134.43","2022-03-17 04:36:00","2022-03-17 02:36:00","2022-03-16 22:36:00",NULL,NULL,NULL,NULL
"GYB220317-8911-29119"," Support 12-month Plan","US","n/a","n/a","n/a","451.95","19.95",1,"0","0.00","432.00","2022-03-17 17:18:00","2022-03-17 15:18:00","2022-03-17 11:18:00",NULL,NULL,NULL,NULL
"GYB220318-2559-54136"," Support 12-month Plan","US","n/a","n/a","n/a","345.60","0",0,"0","86.40","345.60","2022-03-18 21:11:00","2022-03-18 19:11:00","2022-03-18 15:11:00",NULL,NULL,NULL,NULL
"GYB220318-3044-81133"," Support One Time PC Support ","US","n/a","n/a","n/a","149.00","0",0,"0","0.00","149.00","2022-03-18 21:30:00","2022-03-18 19:30:00","2022-03-18 15:30:00",NULL,NULL,NULL,NULL
"GYB220318-7477-36126"," Support 36-month Plan","US","n/a","n/a","n/a","684.00","0",0,"0","0.00","684.00","2022-03-19 02:32:00","2022-03-19 00:32:00","2022-03-18 20:32:00",NULL,NULL,NULL,NULL
"GYB220319-2559-14135"," Support 36-month Plan","US","n/a","n/a","n/a","684.00","0",0,"0","0.00","684.00","2022-03-19 18:37:00","2022-03-19 16:37:00","2022-03-19 12:37:00",NULL,NULL,NULL,NULL
"GYB220319-2559-92174"," Support 12-month Plan","IL","n/a","n/a","n/a","432.00","0",0,"0","0.00","432.00","2022-03-19 19:02:00","2022-03-19 17:02:00","2022-03-19 13:02:00",NULL,NULL,NULL,NULL
"GYB220319-3044-54117"," Support One Time PC Support ","US","n/a","n/a","n/a","104.30","0",0,"0","44.70","104.30","2022-03-19 16:03:00","2022-03-19 14:03:00","2022-03-19 10:03:00",NULL,NULL,NULL,NULL
"GYB220319-3588-53150"," Support 24-month plan","UA","n/a","n/a","n/a","399.00","0",0,"0","19.95","399.00","2022-03-19 22:40:00","2022-03-19 20:40:00","2022-03-19 16:40:00",NULL,NULL,NULL,NULL
"GYB220319-3588-69199"," Support 24-month plan","UA","n/a","n/a","n/a","399.00","0",0,"0","19.95","399.00","2022-03-19 22:57:00","2022-03-19 20:57:00","2022-03-19 16:57:00",NULL,NULL,NULL,NULL
"GYB220319-3588-77240"," Support 24-month plan","UA","n/a","n/a","n/a","0.00","0",0,"399.00","19.95","399.00","2022-03-19 23:21:00","2022-03-19 21:21:00","2022-03-19 17:21:00","2022-03-20 06:47:00","2022-03-20 04:47:00","2022-03-20 00:47:00","0"
"GYB220319-3588-82300"," Support 12-month plan","UA","n/a","n/a","n/a","0.00","0",0,"299.00","19.95","299.00","2022-03-19 23:57:00","2022-03-19 21:57:00","2022-03-19 17:57:00","2022-03-20 06:21:00","2022-03-20 04:21:00","2022-03-20 00:21:00","0"
"GYB220319-3588-83135"," Support 12-month plan","UA","n/a","n/a","n/a","299.00","0",0,"0","19.95","299.00","2022-03-19 22:36:00","2022-03-19 20:36:00","2022-03-19 16:36:00",NULL,NULL,NULL,NULL
"GYB220319-3588-93223"," Support 24-month plan","UA","n/a","n/a","n/a","399.00","0",0,"0","19.95","399.00","2022-03-19 23:19:00","2022-03-19 21:19:00","2022-03-19 17:19:00",NULL,NULL,NULL,NULL
"GYB220319-3588-94264"," Support 24-month plan","UA","n/a","n/a","n/a","0.00","0",0,"399.00","19.95","399.00","2022-03-19 23:32:00","2022-03-19 21:32:00","2022-03-19 17:32:00","2022-03-20 06:37:00","2022-03-20 04:37:00","2022-03-20 00:37:00","0"
"GYB220319-3588-96171"," Support 24-month plan","UA","n/a","n/a","n/a","399.00","0",0,"0","19.95","399.00","2022-03-19 22:46:00","2022-03-19 20:46:00","2022-03-19 16:46:00",NULL,NULL,NULL,NULL
"GYB220319-3588-98121"," Support 12-month plan","UA","n/a","n/a","n/a","299.00","0",0,"0","19.95","299.00","2022-03-19 22:28:00","2022-03-19 20:28:00","2022-03-19 16:28:00",NULL,NULL,NULL,NULL
"GYB220319-3588-98185"," Support 24-month plan","UA","n/a","n/a","n/a","399.00","0",0,"0","19.95","399.00","2022-03-19 22:50:00","2022-03-19 20:50:00","2022-03-19 16:50:00",NULL,NULL,NULL,NULL
"GYB220319-7477-26118"," Support 36-month Plan","US","n/a","n/a","n/a","684.00","0",0,"0","0.00","684.00","2022-03-19 23:17:00","2022-03-19 21:17:00","2022-03-19 17:17:00",NULL,NULL,NULL,NULL
"GYB220319-8911-82128"," Support 6-month Plan","US","AQ_21","Ticket","Ruby","186.75","0",0,"0","62.25","186.75","2022-03-19 23:41:00","2022-03-19 21:41:00","2022-03-19 17:41:00",NULL,NULL,NULL,NULL
"GYB220320-2559-75114"," Support 24-month Plan","GB","AQ_9","Chat","Ruby","575.51","0",0,"0","0.00","575.51","2022-03-20 20:10:00","2022-03-20 18:10:00","2022-03-20 14:10:00",NULL,NULL,NULL,NULL
"GYB220320-3044-85111"," Support 36-month Plan","AU","n/a","n/a","n/a","683.76","0",0,"0","0.00","683.76","2022-03-20 05:44:00","2022-03-20 03:44:00","2022-03-19 23:44:00",NULL,NULL,NULL,NULL
"GYB220320-3588-47137"," Support 12-month plan","UA","n/a","n/a","n/a","0.00","0",0,"299.00","19.95","299.00","2022-03-20 13:48:00","2022-03-20 11:48:00","2022-03-20 07:48:00","2022-03-20 06:50:00","2022-03-20 04:50:00","2022-03-20 00:50:00","0"
"GYB220320-3588-60157"," Support 24-month plan","UA","n/a","n/a","n/a","0.00","0",0,"399.00","19.95","399.00","2022-03-20 14:01:00","2022-03-20 12:01:00","2022-03-20 08:01:00","2022-03-20 07:02:00","2022-03-20 05:02:00","2022-03-20 01:02:00","0"
"GYB220320-3588-72169"," Support 12-month plan","UA","n/a","n/a","n/a","0.00","0",0,"299.00","19.95","299.00","2022-03-20 14:26:00","2022-03-20 12:26:00","2022-03-20 08:26:00","2022-03-20 07:50:00","2022-03-20 05:50:00","2022-03-20 01:50:00","0"
"GYB220320-8911-47122"," Support One Time PC Support ","US","n/a","n/a","n/a","149.00","0",0,"0","0.00","149.00","2022-03-20 03:28:00","2022-03-20 01:28:00","2022-03-19 21:28:00",NULL,NULL,NULL,NULL
"GYB220321-2559-12110"," Support 24-month Plan","US","AQ_9","Chat","Kinder","576.00","0",0,"0","0.00","576.00","2022-03-21 03:18:00","2022-03-21 01:18:00","2022-03-20 21:18:00",NULL,NULL,NULL,NULL
"GYB220321-3044-31104"," Support 12-month Plan","US","n/a","n/a","n/a","0.00","0",0,"345.60","86.40","345.60","2022-03-22 00:04:00","2022-03-21 22:04:00","2022-03-21 18:04:00","2022-04-04 14:36:00","2022-04-04 11:36:00","2022-04-04 07:36:00","13"
"GYB220321-6422-62105"," Support Single Device Monthly Subscription","US","n/a","n/a","n/a","179.11","129.61",13,"0","49.50","49.50","2022-03-21 05:32:00","2022-03-21 03:32:00","2022-03-20 23:32:00",NULL,NULL,NULL,NULL
"GYB220321-6422-79117"," Support 3-month Plan","GB","AQ_9","Chat","Jules","159.39","0",0,"0","39.85","159.39","2022-03-21 21:58:00","2022-03-21 19:58:00","2022-03-21 15:58:00",NULL,NULL,NULL,NULL
"GYB220321-6876-69144"," Support 36-month plan","CA","AQ.Upgrade","Call","Rodger","460.69","0",0,"0","115.17","460.69","2022-03-21 20:26:00","2022-03-21 18:26:00","2022-03-21 14:26:00",NULL,NULL,NULL,NULL
"GYB220321-7477-75133"," Support 3-month Plan","US","AQ_9","Chat","Jules","219.05","59.85",3,"0","39.80","159.20","2022-03-21 18:35:00","2022-03-21 16:35:00","2022-03-21 12:35:00",NULL,NULL,NULL,NULL
"GYB220321-7871-31130"," Support Multiple Device Monthly Subscription","US","AQ_9","Call","Rodger","49.50","0",0,"0","49.50","49.50","2022-03-21 23:59:00","2022-03-21 21:59:00","2022-03-21 17:59:00",NULL,NULL,NULL,NULL
"GYB220321-8911-82143"," Support 24-month plan","US","AQ.Upgrade","Call","Rodger","302.40","0",0,"0","129.60","302.40","2022-03-21 21:30:00","2022-03-21 19:30:00","2022-03-21 15:30:00",NULL,NULL,NULL,NULL
"GYB220321-8911-85117"," Support 12-month Plan","CA","n/a","n/a","n/a","345.52","0",0,"0","86.38","345.52","2022-03-21 07:15:00","2022-03-21 05:15:00","2022-03-21 01:15:00",NULL,NULL,NULL,NULL
"GYB220322-3044-14111"," Support 3-month Plan","US","AQ_21","Chat","Keira","199.00","0",0,"0","0.00","199.00","2022-03-22 18:38:00","2022-03-22 16:38:00","2022-03-22 12:38:00",NULL,NULL,NULL,NULL
"GYB220322-6876-72112"," Support 12-month Plan","US","n/a","n/a","n/a","302.23","0",0,"0","129.53","302.23","2022-03-22 10:03:00","2022-03-22 08:03:00","2022-03-22 04:03:00",NULL,NULL,NULL,NULL
"GYB220322-7871-42114"," Support Single Device Monthly Subscription","US","AQ_9","Call","Rodger","0.00","0",0,"99.00","0.00","99.00","2022-03-23 01:36:00","2022-03-22 23:36:00","2022-03-22 19:36:00","2022-03-25 11:19:00","2022-03-25 09:19:00","2022-03-25 05:19:00","2"
"GYB220322-8911-44118"," Support One Time PC Support ","US","AQ_9","Call","Vicky","74.50","0",0,"0","74.50","74.50","2022-03-22 19:50:00","2022-03-22 17:50:00","2022-03-22 13:50:00",NULL,NULL,NULL,NULL
"GYB220323-2559-96129"," Support One Time PC Support ","US","n/a","n/a","n/a","119.20","0",0,"0","29.80","119.20","2022-03-23 17:56:00","2022-03-23 15:56:00","2022-03-23 11:56:00",NULL,NULL,NULL,NULL
"GYB220323-3044-52133"," Support One Time PC Support ","CA","n/a","n/a","n/a","74.75","0",0,"0","74.75","74.75","2022-03-23 19:26:00","2022-03-23 17:26:00","2022-03-23 13:26:00",NULL,NULL,NULL,NULL
"GYB220323-6422-37181"," Support One Time PC Support ","US","n/a","n/a","n/a","119.20","0",0,"0","29.80","119.20","2022-03-23 17:47:00","2022-03-23 15:47:00","2022-03-23 11:47:00",NULL,NULL,NULL,NULL
"GYB220323-6422-45118"," Support Multiple Device Monthly Subscription","US","AQ_25","Call","Rodger","173.85","74.85",3,"0","0.00","99.00","2022-03-23 04:37:00","2022-03-23 02:37:00","2022-03-22 22:37:00",NULL,NULL,NULL,NULL
"GYB220323-6876-38166"," Support 36-month Plan","IL","n/a","n/a","n/a","0.00","0",0,"684.00","0.00","684.00","2022-03-23 23:18:00","2022-03-23 21:18:00","2022-03-23 17:18:00","2022-03-24 12:36:00","2022-03-24 10:36:00","2022-03-24 06:36:00","0"
"GYB220323-6876-95130"," Support One Time PC Support ","US","n/a","n/a","n/a","119.20","0",0,"0","29.80","119.20","2022-03-23 18:24:00","2022-03-23 16:24:00","2022-03-23 12:24:00",NULL,NULL,NULL,NULL
"GYB220323-7910-92132"," Support 6-month Plan","US","AQ_21","Ticket","Ruby","249.00","0",0,"0","0.00","249.00","2022-03-23 21:14:00","2022-03-23 19:14:00","2022-03-23 15:14:00",NULL,NULL,NULL,NULL
"GYB220323-7910-93109"," Support 12-month plan","US","AQ_25","Call","Rodger","252.00","0",0,"0","84.00","252.00","2022-03-23 17:08:00","2022-03-23 15:08:00","2022-03-23 11:08:00",NULL,NULL,NULL,NULL
"GYB220324-2050-61128"," Support Single Device Monthly Subscription","US","n/a","n/a","n/a","178.80","79.8",4,"0","0.00","99.00","2022-03-24 22:39:00","2022-03-24 20:39:00","2022-03-24 16:39:00",NULL,NULL,NULL,NULL
"GYB220324-4913-69125"," Support 24-month Plan","US","PDFSuite.CTA","Chat","Megan","576.00","0",0,"0","0.00","576.00","2022-03-24 22:11:00","2022-03-24 20:11:00","2022-03-24 16:11:00",NULL,NULL,NULL,NULL
"GYB220324-5332-11174"," Support 24-month Plan","AU","PDFSuite.CTA","Chat","Megan","575.90","0",0,"0","0.00","575.90","2022-03-25 02:50:00","2022-03-25 00:50:00","2022-03-24 20:50:00",NULL,NULL,NULL,NULL
"GYB220324-5332-88130"," Support 12-month Plan","US","n/a","n/a","n/a","432.00","0",0,"0","0.00","432.00","2022-03-24 23:45:00","2022-03-24 21:45:00","2022-03-24 17:45:00",NULL,NULL,NULL,NULL
"GYB220324-7871-19116"," Support Single Device Monthly Subscription","US","n/a","n/a","n/a","49.50","0",0,"0","49.50","49.50","2022-03-24 18:23:00","2022-03-24 16:23:00","2022-03-24 12:23:00",NULL,NULL,NULL,NULL
"GYB220325-4913-56125"," Support 24-month Plan","US","PDFSuite.CTA","Chat","Megan","576.00","0",0,"0","0.00","576.00","2022-03-25 03:13:00","2022-03-25 01:13:00","2022-03-24 21:13:00",NULL,NULL,NULL,NULL
"GYB220325-4913-70155"," Support One Time PC Support ","CA","n/a","n/a","n/a","119.11","0",0,"0","29.78","119.11","2022-03-25 05:20:00","2022-03-25 03:20:00","2022-03-24 23:20:00",NULL,NULL,NULL,NULL
"GYB220325-5541-34116"," Support 12-month Plan","GB","n/a","n/a","n/a","366.92","0",0,"0","64.76","366.92","2022-03-25 21:28:00","2022-03-25 19:28:00","2022-03-25 15:28:00",NULL,NULL,NULL,NULL
"GYB220325-5566-42122"," Support 3-month Plan","AU","AQ_21","Chat","Keira","365.53","166.27",9,"0","0.00","199.26","2022-03-26 01:39:00","2022-03-25 23:39:00","2022-03-25 19:39:00",NULL,NULL,NULL,NULL
"GYB220326-5541-91129"," Support 12-month Plan","US","AQ_9","Call","Rodger","302.40","0",0,"0","129.60","302.40","2022-03-26 17:01:00","2022-03-26 15:01:00","2022-03-26 11:01:00",NULL,NULL,NULL,NULL
"GYB220326-5541-94114"," Support Single Device Monthly Subscription","AU","n/a","n/a","n/a","74.47","0",0,"0","24.83","74.47","2022-03-26 07:42:00","2022-03-26 05:42:00","2022-03-26 01:42:00",NULL,NULL,NULL,NULL
"GYB220326-5566-84101"," Support One Time PC Support ","AU","n/a","n/a","n/a","74.64","0",0,"0","74.64","74.64","2022-03-26 04:31:00","2022-03-26 02:31:00","2022-03-25 22:31:00",NULL,NULL,NULL,NULL
"GYB220326-7711-42168"," Support 24-month Plan","US","AQ_25","Call","Rodger","576.00","0",0,"0","0.00","576.00","2022-03-26 19:54:00","2022-03-26 17:54:00","2022-03-26 13:54:00",NULL,NULL,NULL,NULL
"GYB220326-7711-59144"," Support 12-month Plan","AU","n/a","n/a","n/a","432.06","0",0,"0","0.00","432.06","2022-03-26 04:55:00","2022-03-26 02:55:00","2022-03-25 22:55:00",NULL,NULL,NULL,NULL
"GYB220327-2543-77152"," Support 12-month Plan","US","BF.Upgrade","Call","Jackie","324.00","0",0,"0","108.00","324.00","2022-03-27 21:42:00","2022-03-27 18:42:00","2022-03-27 14:42:00",NULL,NULL,NULL,NULL
"GYB220327-2543-96116"," Support 6-month Plan","US","AQ_21","Ticket","Ruby","252.00","0",0,"0","84.00","252.00","2022-03-27 18:33:00","2022-03-27 15:33:00","2022-03-27 11:33:00",NULL,NULL,NULL,NULL
"GYB220327-4732-29120"," Support 36-month plan","UA","n/a","Chat","Alex","576.00","0",0,"0","0.00","576.00","2022-03-27 14:28:00","2022-03-27 11:28:00","2022-03-27 07:28:00",NULL,NULL,NULL,NULL
"GYB220327-4732-57165"," Support 36-month plan","UA","n/a","n/a","n/a","576.00","0",0,"0","0.00","576.00","2022-03-27 14:38:00","2022-03-27 11:38:00","2022-03-27 07:38:00",NULL,NULL,NULL,NULL
"GYB220327-4732-94144"," Support 36-month plan","UA","n/a","n/a","n/a","576.00","0",0,"0","0.00","576.00","2022-03-27 14:30:00","2022-03-27 11:30:00","2022-03-27 07:30:00",NULL,NULL,NULL,NULL
"GYB220327-4913-74111"," Support 6-month Plan","GB","AQ_9","Chat","Jules","199.32","0",0,"0","49.83","199.32","2022-03-27 15:25:00","2022-03-27 12:25:00","2022-03-27 08:25:00",NULL,NULL,NULL,NULL
"GYB220327-5541-44119"," Support 12-month Plan","EG","n/a","n/a","n/a","425.40","79.8",4,"0","86.40","345.60","2022-03-27 21:15:00","2022-03-27 18:15:00","2022-03-27 14:15:00",NULL,NULL,NULL,NULL
"GYB220327-6791-67101"," Support 24-month Plan","BB","AQ_9","Call","Rodger","432.00","0",0,"0","144.00","432.00","2022-03-27 21:25:00","2022-03-27 18:25:00","2022-03-27 14:25:00",NULL,NULL,NULL,NULL
"GYB220328-2050-88108"," Support 36-month Plan","US","AQ_9","Chat","Rinna","684.00","0",0,"0","0.00","684.00","2022-03-28 18:47:00","2022-03-28 15:47:00","2022-03-28 11:47:00",NULL,NULL,NULL,NULL
"GYB220328-2543-42151"," Support 36-month Plan","US","AQ.Upgrade","From Support","Rodger","478.80","0",0,"0","205.20","478.80","2022-03-29 00:50:00","2022-03-28 21:50:00","2022-03-28 17:50:00",NULL,NULL,NULL,NULL
"GYB220328-2543-92182"," Support 12-month plan","US","AQ.Upgrade","Call","Rodger","235.20","0",0,"0","100.80","235.20","2022-03-29 01:20:00","2022-03-28 22:20:00","2022-03-28 18:20:00",NULL,NULL,NULL,NULL
"GYB220328-4913-76127"," Support Single Device Monthly Subscription","AU","n/a","n/a","n/a","49.79","0",0,"0","49.79","49.79","2022-03-28 04:21:00","2022-03-28 01:21:00","2022-03-27 21:21:00",NULL,NULL,NULL,NULL
"GYB220328-5541-29163"," Support One Time PC Support ","GB","n/a","n/a","n/a","119.59","0",0,"0","29.90","119.59","2022-03-28 22:35:00","2022-03-28 19:35:00","2022-03-28 15:35:00",NULL,NULL,NULL,NULL
"GYB220328-5541-76131"," Support One Time PC Support ","US","n/a","n/a","n/a","74.50","0",0,"0","74.50","74.50","2022-03-28 19:57:00","2022-03-28 16:57:00","2022-03-28 12:57:00",NULL,NULL,NULL,NULL
"GYB220328-5566-93116"," Support 12-month Plan","CA","n/a","n/a","n/a","345.92","0",0,"0","86.48","345.92","2022-03-28 18:12:00","2022-03-28 15:12:00","2022-03-28 11:12:00",NULL,NULL,NULL,NULL
"GYB220328-7711-47169"," Support Single Device Monthly Subscription","US","BF.Upgrade","Call","Jackie","158.85","59.85",3,"0","0.00","99.00","2022-03-28 22:47:00","2022-03-28 19:47:00","2022-03-28 15:47:00",NULL,NULL,NULL,NULL
"GYB220328-7711-85129"," Support Single Device Monthly Subscription","US","AQ_25","Call","Vicky","49.50","0",0,"0","49.50","49.50","2022-03-28 20:26:00","2022-03-28 17:26:00","2022-03-28 13:26:00",NULL,NULL,NULL,NULL
"GYB220329-2050-12112"," Support 24-month Plan","CA","AQ_1","Call","Jackie","489.08","0",0,"0","86.31","489.08","2022-03-29 23:41:00","2022-03-29 20:41:00","2022-03-29 16:41:00",NULL,NULL,NULL,NULL
"GYB220329-2543-35114"," Support 6-month Plan","GB","AQ_9","Chat","Jules","199.23","0",0,"0","49.80","199.23","2022-03-29 19:21:00","2022-03-29 16:21:00","2022-03-29 12:21:00",NULL,NULL,NULL,NULL
"GYB220329-6791-66123"," Support One Time PC Support ","US","AQ_21","Call","Jackie","104.30","0",0,"0","44.70","104.30","2022-03-30 01:46:00","2022-03-29 22:46:00","2022-03-29 18:46:00",NULL,NULL,NULL,NULL
"GYB220330-2050-28110"," Support One Time PC Support ","US","n/a","n/a","n/a","74.50","0",0,"0","74.50","74.50","2022-03-30 22:53:00","2022-03-30 19:53:00","2022-03-30 15:53:00",NULL,NULL,NULL,NULL
"GYB220330-4913-68138"," Support 3-month Plan","US","AQ_21","Chat","Keira","199.00","0",0,"0","0.00","199.00","2022-03-30 21:14:00","2022-03-30 18:14:00","2022-03-30 14:14:00",NULL,NULL,NULL,NULL
"GYB220330-4913-72103"," Support 3-month Plan","GB","AQ_21","Chat","Keira","217.68","18.53",1,"0","0.00","199.15","2022-03-30 18:20:00","2022-03-30 15:20:00","2022-03-30 11:20:00",NULL,NULL,NULL,NULL
"GYB220330-5332-86110"," Support 3-month Plan","US","AQ_21","Chat","Keira","398.50","199.5",10,"0","0.00","199.00","2022-03-30 23:17:00","2022-03-30 20:17:00","2022-03-30 16:17:00",NULL,NULL,NULL,NULL
"GYB220330-5566-60139"," Support 36-month Plan","US","n/a","n/a","n/a","684.00","0",0,"0","0.00","684.00","2022-03-30 19:31:00","2022-03-30 16:31:00","2022-03-30 12:31:00",NULL,NULL,NULL,NULL
"GYB220330-6791-70119"," Support One Time PC Support ","CA","n/a","n/a","n/a","148.94","0",0,"0","0.00","148.94","2022-03-30 21:11:00","2022-03-30 18:11:00","2022-03-30 14:11:00",NULL,NULL,NULL,NULL
"GYB220330-7323-80104"," Support One Time PC Support ","US","AQ_9","Call","Vicky","104.30","0",0,"0","44.70","104.30","2022-03-31 02:51:00","2022-03-30 23:51:00","2022-03-30 19:51:00",NULL,NULL,NULL,NULL
"GYB220331-2793-63106"," Support 36-month Plan","CA","n/a","n/a","n/a","546.86","0",0,"0","136.71","546.86","2022-03-31 19:58:00","2022-03-31 16:58:00","2022-03-31 12:58:00",NULL,NULL,NULL,NULL
"GYB220331-3150-41125"," Support One Time PC Support ","AU","n/a","n/a","n/a","96.86","0",0,"0","52.16","96.86","2022-04-01 02:02:00","2022-03-31 23:02:00","2022-03-31 19:02:00",NULL,NULL,NULL,NULL
"GYB220331-3150-50104"," Support One Time PC Support ","AU","n/a","n/a","n/a","149.01","0",0,"0","0.00","149.01","2022-03-31 12:24:00","2022-03-31 09:24:00","2022-03-31 05:24:00",NULL,NULL,NULL,NULL
"GYB220331-8709-50130"," Support 36-month Plan","US","n/a","n/a","n/a","684.00","0",0,"0","0.00","684.00","2022-04-01 01:09:00","2022-03-31 22:09:00","2022-03-31 18:09:00",NULL,NULL,NULL,NULL
"GYB220331-9703-13148"," Support 36-month Plan","US","n/a","n/a","n/a","0.00","0",0,"547.20","136.80","547.20","2022-03-31 23:16:00","2022-03-31 20:16:00","2022-03-31 16:16:00","2022-05-11 10:53:00","2022-05-11 07:53:00","2022-05-11 03:53:00","40"
